Genre,Movie Name,Duration,Duration Minutes,Rating,Votes
Crime,The Hostage,1h 38m,N/A,6.0,10
Crime,Gossip to Die For,1h 34m,94,5.3,81
Crime,Crime Reel,1h 51m,111,7.5,141
Crime,Red Night at Skye's,1h 22m,82,N/A,N/A
Crime,G - 21 scener från Gottsunda,1h 20m,80,7.0,183
Crime,The Journalist,1h 20m,N/A,N/A,N/A
Crime,Aaro,2h,120,4.5,13
Crime,East Bay Confidential,18+,0,N/A,N/A
Crime,Dark Deceptions,1h 22m,82,6.2,36
Crime,Rangeet,1h 22m,N/A,N/A,N/A
Crime,Supplier Shankara,2h 43m,163,9.3,70
Crime,Three Days or Else,2h 43m,N/A,7.8,26
Crime,We Run These Streets,1h 24m,84,N/A,N/A
Crime,The Good Loan Sharks,2h 2m,122,5.0,75
Crime,The Housewife and the Hustler 2: The Reckoning,1h 34m,94,6.5,44
Crime,Even the Score,1h 34m,N/A,5.4,16
Crime,Dangerous Rumors,1h 34m,N/A,7.5,52
Crime,Wicked Season,1h 34m,N/A,5.4,35
Crime,The Victims,1h 39m,99,5.9,82
Crime,Koresha,1h 26m,86,3.0,63
Crime,Evil Among Us: The Grim Sleeper,1h 26m,N/A,6.4,30
Crime,The Cold Father,1h 26m,N/A,7.0,17
Crime,Muroi Shinji: Yaburezaru Mono,1h 55m,115,7.7,7
Crime,Tschugger - Der Lätscht Fall,2h 27m,147,8.1,163
Crime,Shadows of Redemption,1h 22m,82,N/A,N/A
Crime,Sounds of the Streets,1h 22m,N/A,N/A,N/A
Crime,We Are Tourists,1h 37m,97,N/A,N/A
Crime,Passagrana,1h 40m,100,6.5,126
Crime,Lorry Chapter-1,3h 3m,183,5.8,2400
Crime,Rancor,1h 23m,83,7.2,33
Crime,Saajish the Conspiracy,1h 35m,95,N/A,N/A
Crime,Swing Bout,1h 30m,90,8.7,174
Crime,Rhino Man,1h 36m,96,8.8,42
Crime,Ryding Durty,1h 36m,N/A,8.9,8
Crime,We Came to Wreck Everything,1h 36m,N/A,N/A,N/A
Crime,Jama,1h 11m,71,6.3,16
Crime,Paarijathaparvam,2h 13m,133,7.5,2300
Crime,Common Creed: Trafficking,1h 46m,106,6.7,8
Crime,Charlotte Link - Ohne Schuld,1h 29m,89,5.5,41
Crime,5D,2h 9m,129,8.8,577
Crime,Light House,1h 48m,108,N/A,N/A
Crime,Varchasva,1h 48m,N/A,N/A,N/A
Crime,Dead Name,1h 24m,84,9.0,11
