Genre,Movie Name,Duration,Duration Minutes,Rating,Votes
Adventure,Wilhelm Gustloff,1h 50m,110,8.7,8
Adventure,Antarctic Voyage,48m,48,6.8,6
Adventure,Piraty galaktiki Barrakuda,1h 32m,92,4.5,81
Adventure,Penelope & Everly's Holiday Adventure,TV-PG,0,N/A,N/A
Adventure,Jake Danger and the Sword of the Explorer,TV-PG,N/A,N/A,N/A
Adventure,Sentinelese,TV-PG,N/A,N/A,N/A
Adventure,Bar MoskvaChiki,1h 31m,91,5.2,101
Adventure,23 Horas,1h 31m,N/A,7.2,18
Adventure,Novyy god v Beryozovke,1h 34m,94,7.1,99
Adventure,The Space in Between,1h 34m,N/A,N/A,N/A
Adventure,Petualangan Anak Penangkap Hantu,1h 39m,99,6.0,25
Adventure,Cursed Waters: Creature of Lake Okanagan,1h 39m,N/A,N/A,N/A
Adventure,Dakar Chronicles,1h 39m,N/A,N/A,N/A
Adventure,Suchana,1h 30m,90,9.0,527
Adventure,The Apples Gang: The Movie by Wright,1h 30m,N/A,N/A,N/A
Adventure,Moy lyubimyy chempion,1h 35m,95,2.4,419
Adventure,Mesken (Messuage),1h 42m,102,7.5,37
Adventure,I racconti del mare,1h 29m,89,N/A,N/A
Adventure,Molar,2h 15m,135,N/A,N/A
Adventure,Road to Paradise,1h 16m,76,N/A,N/A
Adventure,Anytime,1h 2m,62,8.9,20
Adventure,Gladiator II: The Art and Making of the Ridley Scott Film,1h 2m,N/A,N/A,N/A
Adventure,Wild Boys,1h 59m,119,N/A,N/A
Adventure,Dracu Ra,1h 46m,106,5.5,35
Adventure,The Bigfoot Prophecy,1h 57m,117,4.8,23
Adventure,A Christmas Carol,39m,39,9.8,11
Adventure,Dragon Gate Inn,1h 30m,90,N/A,N/A
Adventure,De Legende van Familie Vos,1h 21m,81,5.7,58
Adventure,YA - medved,1h 37m,97,5.0,61
Adventure,"Fallen Leaves, Broken Lighters",1h 36m,96,7.7,7
Adventure,Adam i Eva,1h 35m,95,5.1,93
Adventure,Militant Monster 2024,1h 35m,N/A,8.8,28
Adventure,Spooky Society,1h 35m,N/A,N/A,N/A
Adventure,Mountain Boy,1h 33m,93,8.2,17
Adventure,Luccas e Gi em: Dinossauros,1h 31m,91,3.5,27
Adventure,The Lost Coast,1h 31m,N/A,N/A,N/A
Adventure,Oro Negro,1h 31m,N/A,N/A,N/A
Adventure,Isle: Alpha One,1h 37m,97,8.4,7
Adventure,Mortadella,1h 30m,90,8.4,6
Adventure,The Pizza Guys,1h 29m,89,N/A,N/A
Adventure,Longe da Estrada,1h 8m,68,6.0,9
Adventure,The Farm,1h 44m,104,N/A,N/A
Adventure,The Ghost of Annie Lee,1h 43m,103,N/A,N/A
Adventure,Kyle and the Last Emerald 2,15m,15,8.4,7
Adventure,Alex and Mia's Awesome Movie!!,1h 15m,75,N/A,N/A
Adventure,Frankenstein Theater: The Magic Sword,1h 22m,82,4.4,23
Adventure,Boom!,1h 30m,90,8.3,10
Adventure,A Babá - Operação Game Over,1h 30m,N/A,4.8,10
Adventure,ABC Life: The Movie,1h,60,N/A,N/A
Adventure,Dans l'ombre de Marlow,1h 20m,80,N/A,N/A
Adventure,StarGazer: The Need of the Many,47m,47,5.0,9
Adventure,V potoke trekh stikhiy,1h 25m,85,5.2,42
Adventure,Lost and Found,1h,60,N/A,N/A
Adventure,Kamilota,1h,N/A,N/A,N/A
Adventure,Harmonie,1h 14m,74,N/A,N/A
Adventure,Tales from the Table,1h 14m,N/A,N/A,N/A
Adventure,Suvorovets 1944,1h 30m,90,5.6,8
Adventure,LUDA,1h 26m,86,7.2,6
Adventure,Huaquero Tierra Maldita,1h 26m,N/A,N/A,N/A
Adventure,Oda: Vlucht door de Eeuwen,1h 26m,N/A,6.4,7
Adventure,Piri Reis: The Incredible Chart,2h 18m,138,6.8,21
Adventure,Ngesot,1h 27m,87,4.8,18
Adventure,Jackpot,1h 27m,N/A,N/A,N/A
Adventure,I'm Professional,1h 35m,95,3.7,8
Adventure,The Stand at Alder Creek,53m,53,N/A,N/A
Adventure,Lion King: A Tale of Mufasa,53m,N/A,N/A,N/A
Adventure,Abar Arownne Din Ratri,1h 51m,111,7.8,7
Adventure,Tayna Chyornoy Ruki,1h 24m,84,5.7,23
Adventure,Colour Palette,1h 27m,87,9.0,23
Adventure,Mukhadrakon,1h 49m,109,5.3,18
